new concept
added,firnkorn,2017-02-27 11:29:52 +0100,:ADazinaerHD,skos:prefLabel,en,Acinar adenocacinoma
removed,Stöhr,2017-03-03 11:45:32 +0100,:ADazinaerHD,rdf:type,,skos:Concept
removed,Stöhr,2017-03-03 11:45:32 +0100,:ADazinaerHD,skos:broader,,:AdenokarzinomeHD
removed,Stöhr,2017-03-03 11:45:32 +0100,:ADazinaerHD,skos:notation,"",ICD-O-3:8550/3
removed,Stöhr,2017-03-03 11:45:32 +0100,:ADazinaerHD,skos:prefLabel,de,Azinäres Adenokarzinom
removed,Stöhr,2017-03-03 11:45:32 +0100,:ADazinaerHD,skos:prefLabel,en,Acinar adenocacinoma
added,firnkorn,2017-03-08 12:18:28 +0100,:ADazinaerHD,rdf:type,,skos:Concept
added,firnkorn,2017-03-08 12:18:28 +0100,:ADazinaerHD,skos:broader,,:AdenokarzinomeHD
added,firnkorn,2017-03-08 12:18:28 +0100,:ADazinaerHD,skos:notation,"",ICD-O-3:8550/3
added,firnkorn,2017-03-08 12:18:28 +0100,:ADazinaerHD,skos:prefLabel,de,Azinäres Adenokarzinom
added,firnkorn,2017-03-08 12:18:28 +0100,:ADazinaerHD,skos:prefLabel,en,Acinar adenocacinoma
removed,Stöhr,2017-04-18 11:46:56 +0200,:ADazinaerHD,rdf:type,,skos:Concept
removed,Stöhr,2017-04-18 11:46:56 +0200,:ADazinaerHD,skos:broader,,:AdenokarzinomeHD
removed,Stöhr,2017-04-18 11:46:56 +0200,:ADazinaerHD,skos:notation,"",ICD-O-3:8550/3
removed,Stöhr,2017-04-18 11:46:56 +0200,:ADazinaerHD,skos:prefLabel,de,Azinäres Adenokarzinom
removed,Stöhr,2017-04-18 11:46:56 +0200,:ADazinaerHD,skos:prefLabel,en,Acinar adenocacinoma
new concept
added,Stöhr,2017-04-18 11:46:56 +0200,:ADbronchAlveo,rdf:type,,skos:Concept
added,Stöhr,2017-04-18 11:46:56 +0200,:ADbronchAlveo,skos:broader,,:Adenokarzinome
added,Stöhr,2017-04-18 11:46:56 +0200,:ADbronchAlveo,skos:notation,"",ICD-O-3:8250/3
added,Stöhr,2017-04-18 11:46:56 +0200,:ADbronchAlveo,skos:prefLabel,de,Bronchiolo-alveoläres Karzinom
added,Stöhr,2017-04-18 11:46:56 +0200,:ADbronchAlveo,skos:prefLabel,en,Bronchiolo-alveolar carcinoma
added,Helm,2017-10-04 10:12:29 +0200,:ADbronchAlveo,skos:prefLabel,de,Bronchiolo-alveoläres Karzinom o.n.A.
removed,Helm,2017-10-04 10:12:29 +0200,:ADbronchAlveo,skos:prefLabel,de,Bronchiolo-alveoläres Karzinom
added,Helm,2017-10-04 10:12:29 +0200,:ADbronchAlveo,skos:prefLabel,en,Bronchiolo-alveolar carcinoma n.o.s.
removed,Helm,2017-10-04 10:12:29 +0200,:ADbronchAlveo,skos:prefLabel,en,Bronchiolo-alveolar carcinoma
new concept
added,firnkorn,2017-02-27 11:29:52 +0100,:ADbronchAlveoHD,rdf:type,,skos:Concept
added,firnkorn,2017-02-27 11:29:52 +0100,:ADbronchAlveoHD,skos:broader,,:AdenokarzinomeHD
added,firnkorn,2017-02-27 11:29:52 +0100,:ADbronchAlveoHD,skos:notation,"",ICD-O-3:8250/3
added,firnkorn,2017-02-27 11:29:52 +0100,:ADbronchAlveoHD,skos:prefLabel,de,Bronchiolo-alveoläres Karzinom o.n.A.
added,firnkorn,2017-02-27 11:29:52 +0100,:ADbronchAlveoHD,skos:prefLabel,en,Bronchiolo-alveolar carcinoma NOS
removed,firnkorn,2017-02-27 15:10:12 +0100,:ADbronchAlveoHD,rdf:type,,skos:Concept
removed,firnkorn,2017-02-27 15:10:12 +0100,:ADbronchAlveoHD,skos:broader,,:AdenokarzinomeHD
removed,firnkorn,2017-02-27 15:10:12 +0100,:ADbronchAlveoHD,skos:notation,"",ICD-O-3:8250/3
removed,firnkorn,2017-02-27 15:10:12 +0100,:ADbronchAlveoHD,skos:prefLabel,de,Bronchiolo-alveoläres Karzinom o.n.A.
removed,firnkorn,2017-02-27 15:10:12 +0100,:ADbronchAlveoHD,skos:prefLabel,en,Bronchiolo-alveolar carcinoma NOS
added,firnkorn,2017-02-27 15:59:50 +0100,:ADbronchAlveoHD,rdf:type,,skos:Concept
added,firnkorn,2017-02-27 15:59:50 +0100,:ADbronchAlveoHD,skos:broader,,:AdenokarzinomeHD
added,firnkorn,2017-02-27 15:59:50 +0100,:ADbronchAlveoHD,skos:notation,"",ICD-O-3:8250/3
added,firnkorn,2017-02-27 15:59:50 +0100,:ADbronchAlveoHD,skos:prefLabel,de,Bronchiolo-alveoläres Karzinom
added,firnkorn,2017-02-27 15:59:50 +0100,:ADbronchAlveoHD,skos:prefLabel,en,Bronchiolo-alveolar carcinoma
removed,Stöhr,2017-03-03 11:45:32 +0100,:ADbronchAlveoHD,rdf:type,,skos:Concept
removed,Stöhr,2017-03-03 11:45:32 +0100,:ADbronchAlveoHD,skos:broader,,:AdenokarzinomeHD
removed,Stöhr,2017-03-03 11:45:32 +0100,:ADbronchAlveoHD,skos:notation,"",ICD-O-3:8250/3
removed,Stöhr,2017-03-03 11:45:32 +0100,:ADbronchAlveoHD,skos:prefLabel,de,Bronchiolo-alveoläres Karzinom
removed,Stöhr,2017-03-03 11:45:32 +0100,:ADbronchAlveoHD,skos:prefLabel,en,Bronchiolo-alveolar carcinoma
added,firnkorn,2017-03-08 12:18:28 +0100,:ADbronchAlveoHD,rdf:type,,skos:Concept
added,firnkorn,2017-03-08 12:18:28 +0100,:ADbronchAlveoHD,skos:broader,,:AdenokarzinomeHD
added,firnkorn,2017-03-08 12:18:28 +0100,:ADbronchAlveoHD,skos:notation,"",ICD-O-3:8250/3
added,firnkorn,2017-03-08 12:18:28 +0100,:ADbronchAlveoHD,skos:prefLabel,de,Bronchiolo-alveoläres Karzinom
added,firnkorn,2017-03-08 12:18:28 +0100,:ADbronchAlveoHD,skos:prefLabel,en,Bronchiolo-alveolar carcinoma
removed,Stöhr,2017-04-18 11:46:56 +0200,:ADbronchAlveoHD,rdf:type,,skos:Concept
removed,Stöhr,2017-04-18 11:46:56 +0200,:ADbronchAlveoHD,skos:broader,,:AdenokarzinomeHD
removed,Stöhr,2017-04-18 11:46:56 +0200,:ADbronchAlveoHD,skos:notation,"",ICD-O-3:8250/3
removed,Stöhr,2017-04-18 11:46:56 +0200,:ADbronchAlveoHD,skos:prefLabel,de,Bronchiolo-alveoläres Karzinom
removed,Stöhr,2017-04-18 11:46:56 +0200,:ADbronchAlveoHD,skos:prefLabel,en,Bronchiolo-alveolar carcinoma
new concept
added,Helm,2017-01-05 11:30:19 +0100,:additive,rdf:type,,skos:COncept
added,Helm,2017-01-05 11:30:19 +0100,:additive,skos:broader,,:freezing
added,Helm,2017-01-05 11:30:19 +0100,:additive,skos:narrower,,:BHTadditiveLAS
added,Helm,2017-01-05 11:30:19 +0100,:additive,skos:narrower,,:citratadditiveLAS
added,Helm,2017-01-05 11:30:19 +0100,:additive,skos:narrower,,:cryoprotectiveadditiv
added,Helm,2017-01-05 11:30:19 +0100,:additive,skos:narrower,,:EDTAadditiveLAS
added,Helm,2017-01-05 11:30:19 +0100,:additive,skos:narrower,,:mediumIsolCells
added,Helm,2017-01-05 11:30:19 +0100,:additive,skos:narrower,,:microbiomviromSB
added,Helm,2017-01-05 11:30:19 +0100,:additive,skos:narrower,,:PIadditiveLAS
added,Helm,2017-01-05 11:30:19 +0100,:additive,skos:narrower,,:RLTBufferIsolCells
added,Helm,2017-01-05 11:30:19 +0100,:additive,skos:narrower,,:RNAlateradditive
added,Helm,2017-01-05 11:30:19 +0100,:additive,skos:narrower,,:RNAlaterIsolCells
added,Helm,2017-01-05 11:30:19 +0100,:additive,skos:narrower,,:viromSB
added,Helm,2017-01-05 11:30:19 +0100,:additive,skos:notation,"",FA
added,Helm,2017-01-05 11:30:19 +0100,:additive,skos:notation,"",SPREC2.0: ADD
added,Helm,2017-01-05 11:30:19 +0100,:additive,skos:prefLabel,de,Gefrierschutzzusatz für Gewebeproben
added,Helm,2017-01-05 11:30:19 +0100,:additive,skos:prefLabel,en,Additives used in frozen tissues
removed,Helm,2017-01-05 11:36:06 +0100,:additive,skos:notation,"",SPREC2.0: ADD
added,Helm,2018-02-28 09:29:04 +0100,:additive,rdf:type,,skos:Concept
removed,Helm,2018-02-28 09:29:04 +0100,:additive,rdf:type,,skos:COncept
new concept
removed,Helm,2017-01-05 11:56:36 +0100,:additiveFreezing,rdf:type,,skos:COncept
removed,Helm,2017-01-05 11:56:36 +0100,:additiveFreezing,skos:broader,,:freezing
removed,Helm,2017-01-05 11:56:36 +0100,:additiveFreezing,skos:narrower,,:cryoprotectiveadditiv
removed,Helm,2017-01-05 11:56:36 +0100,:additiveFreezing,skos:narrower,,:RNAlateradditive
removed,Helm,2017-01-05 11:56:36 +0100,:additiveFreezing,skos:notation,"",FA
removed,Helm,2017-01-05 11:56:36 +0100,:additiveFreezing,skos:notation,"",SPREC2.0: ADD
removed,Helm,2017-01-05 11:56:36 +0100,:additiveFreezing,skos:prefLabel,de,Gefrierschutzzusatz für Gewebeproben
removed,Helm,2017-01-05 11:56:36 +0100,:additiveFreezing,skos:prefLabel,en,Additives used in frozen tissues
new concept
added,Helm,2017-01-26 10:24:56 +0100,:Adenokarzinome,skos:notation,"",ICD-O-3:814-838
removed,Helm,2017-01-26 10:24:56 +0100,:Adenokarzinome,skos:notation,"",B:ICD-O-3:814-838
removed,firnkorn,2017-03-08 14:57:29 +0100,:Adenokarzinome,rdf:type,,skos:Concept
removed,firnkorn,2017-03-08 14:57:29 +0100,:Adenokarzinome,skos:broader,,:Lungenkrebs
removed,firnkorn,2017-03-08 14:57:29 +0100,:Adenokarzinome,skos:narrower,,:AD
removed,firnkorn,2017-03-08 14:57:29 +0100,:Adenokarzinome,skos:narrower,,:atypkarzinoid
removed,firnkorn,2017-03-08 14:57:29 +0100,:Adenokarzinome,skos:narrower,,:AZ
removed,firnkorn,2017-03-08 14:57:29 +0100,:Adenokarzinome,skos:narrower,,:Karzinoid
removed,firnkorn,2017-03-08 14:57:29 +0100,:Adenokarzinome,skos:narrower,,:NEK
removed,firnkorn,2017-03-08 14:57:29 +0100,:Adenokarzinome,skos:notation,"",ICD-O-3:814-838
removed,firnkorn,2017-03-08 14:57:29 +0100,:Adenokarzinome,skos:prefLabel,de,Adenome und Adenokarzinome
removed,firnkorn,2017-03-08 14:57:29 +0100,:Adenokarzinome,skos:prefLabel,en,Adenoma and Adenocacinoma
added,Stöhr,2017-04-18 11:46:56 +0200,:Adenokarzinome,rdf:type,,skos:Concept
added,Stöhr,2017-04-18 11:46:56 +0200,:Adenokarzinome,skos:broader,,:Lungenkrebs
added,Stöhr,2017-04-18 11:46:56 +0200,:Adenokarzinome,skos:narrower,,:AD
added,Stöhr,2017-04-18 11:46:56 +0200,:Adenokarzinome,skos:narrower,,:ADazinaer
added,Stöhr,2017-04-18 11:46:56 +0200,:Adenokarzinome,skos:narrower,,:ADbronchAlveo
added,Stöhr,2017-04-18 11:46:56 +0200,:Adenokarzinome,skos:narrower,,:ADfetal
added,Stöhr,2017-04-18 11:46:56 +0200,:Adenokarzinome,skos:narrower,,:ADgemMuzBronchAlveo
added,Stöhr,2017-04-18 11:46:56 +0200,:Adenokarzinome,skos:narrower,,:ADgemSub
added,Stöhr,2017-04-18 11:46:56 +0200,:Adenokarzinome,skos:narrower,,:ADinsitu
added,Stöhr,2017-04-18 11:46:56 +0200,:Adenokarzinome,skos:narrower,,:ADklarzell
added,Stöhr,2017-04-18 11:46:56 +0200,:Adenokarzinome,skos:narrower,,:ADmicropapil
added,Stöhr,2017-04-18 11:46:56 +0200,:Adenokarzinome,skos:narrower,,:ADmuz
added,Stöhr,2017-04-18 11:46:56 +0200,:Adenokarzinome,skos:narrower,,:ADmuzBronchAlveo
added,Stöhr,2017-04-18 11:46:56 +0200,:Adenokarzinome,skos:narrower,,:ADnMuzBronchAlveo
added,Stöhr,2017-04-18 11:46:56 +0200,:Adenokarzinome,skos:narrower,,:ADpapil
added,Stöhr,2017-04-18 11:46:56 +0200,:Adenokarzinome,skos:narrower,,:ADsiegel
added,Stöhr,2017-04-18 11:46:56 +0200,:Adenokarzinome,skos:narrower,,:ADsolid
added,Stöhr,2017-04-18 11:46:56 +0200,:Adenokarzinome,skos:notation,"",ICD-O-3:814-849
added,Stöhr,2017-04-18 11:46:56 +0200,:Adenokarzinome,skos:prefLabel,de,Adenome und Adenokarzinome
added,Stöhr,2017-04-18 11:46:56 +0200,:Adenokarzinome,skos:prefLabel,en,Adenoma and Adenocacinoma
new concept
added,firnkorn,2017-02-27 11:29:52 +0100,:AdenokarzinomeHD,rdf:type,,skos:Concept
added,firnkorn,2017-02-27 11:29:52 +0100,:AdenokarzinomeHD,skos:broader,,:LungenkrebsHD
added,firnkorn,2017-02-27 11:29:52 +0100,:AdenokarzinomeHD,skos:narrower,,:ADazinaerHD
added,firnkorn,2017-02-27 11:29:52 +0100,:AdenokarzinomeHD,skos:narrower,,:ADbronchAlveoHD
added,firnkorn,2017-02-27 11:29:52 +0100,:AdenokarzinomeHD,skos:narrower,,:ADfetalHD
added,firnkorn,2017-02-27 11:29:52 +0100,:AdenokarzinomeHD,skos:narrower,,:ADgemMuzBronchAlveoHD
added,firnkorn,2017-02-27 11:29:52 +0100,:AdenokarzinomeHD,skos:narrower,,:ADgemSubHD
added,firnkorn,2017-02-27 11:29:52 +0100,:AdenokarzinomeHD,skos:narrower,,:ADHD
added,firnkorn,2017-02-27 11:29:52 +0100,:AdenokarzinomeHD,skos:narrower,,:ADklarzellHD
added,firnkorn,2017-02-27 11:29:52 +0100,:AdenokarzinomeHD,skos:narrower,,:ADmuzBronchAlveoHD
added,firnkorn,2017-02-27 11:29:52 +0100,:AdenokarzinomeHD,skos:narrower,,:ADmuzHD
added,firnkorn,2017-02-27 11:29:52 +0100,:AdenokarzinomeHD,skos:narrower,,:ADnMuzBronchAlveoHD
added,firnkorn,2017-02-27 11:29:52 +0100,:AdenokarzinomeHD,skos:narrower,,:ADpapilHD
added,firnkorn,2017-02-27 11:29:52 +0100,:AdenokarzinomeHD,skos:narrower,,:ADsiegelHD
added,firnkorn,2017-02-27 11:29:52 +0100,:AdenokarzinomeHD,skos:narrower,,:ADsolidHD
added,firnkorn,2017-02-27 11:29:52 +0100,:AdenokarzinomeHD,skos:notation,"",ICD-O-3:814-838
added,firnkorn,2017-02-27 11:29:52 +0100,:AdenokarzinomeHD,skos:prefLabel,de,Adenome und Adenokarzinome
added,firnkorn,2017-02-27 11:29:52 +0100,:AdenokarzinomeHD,skos:prefLabel,en,Adenoma and Adenocacinoma
added,firnkorn,2017-02-27 15:10:12 +0100,:AdenokarzinomeHD,skos:narrower,,:ADinsituHD
added,firnkorn,2017-02-27 15:10:12 +0100,:AdenokarzinomeHD,skos:narrower,,:ADmicropapilHD
removed,firnkorn,2017-02-27 15:10:12 +0100,:AdenokarzinomeHD,skos:narrower,,:ADbronchAlveoHD
removed,firnkorn,2017-02-27 15:10:12 +0100,:AdenokarzinomeHD,skos:narrower,,:ADklarzellHD
removed,firnkorn,2017-02-27 15:10:12 +0100,:AdenokarzinomeHD,skos:narrower,,:ADsiegelHD
added,firnkorn,2017-02-27 15:59:50 +0100,:AdenokarzinomeHD,skos:narrower,,:ADbronchAlveoHD
added,firnkorn,2017-02-27 15:59:50 +0100,:AdenokarzinomeHD,skos:narrower,,:ADklarzellHD
added,firnkorn,2017-02-27 15:59:50 +0100,:AdenokarzinomeHD,skos:narrower,,:ADsiegelHD
removed,Stöhr,2017-03-03 11:45:32 +0100,:AdenokarzinomeHD,rdf:type,,skos:Concept
removed,Stöhr,2017-03-03 11:45:32 +0100,:AdenokarzinomeHD,skos:broader,,:LungenkrebsHD
removed,Stöhr,2017-03-03 11:45:32 +0100,:AdenokarzinomeHD,skos:narrower,,:ADazinaerHD
removed,Stöhr,2017-03-03 11:45:32 +0100,:AdenokarzinomeHD,skos:narrower,,:ADbronchAlveoHD
removed,Stöhr,2017-03-03 11:45:32 +0100,:AdenokarzinomeHD,skos:narrower,,:ADfetalHD
removed,Stöhr,2017-03-03 11:45:32 +0100,:AdenokarzinomeHD,skos:narrower,,:ADgemMuzBronchAlveoHD
removed,Stöhr,2017-03-03 11:45:32 +0100,:AdenokarzinomeHD,skos:narrower,,:ADgemSubHD
removed,Stöhr,2017-03-03 11:45:32 +0100,:AdenokarzinomeHD,skos:narrower,,:ADHD
removed,Stöhr,2017-03-03 11:45:32 +0100,:AdenokarzinomeHD,skos:narrower,,:ADinsituHD
removed,Stöhr,2017-03-03 11:45:32 +0100,:AdenokarzinomeHD,skos:narrower,,:ADklarzellHD
removed,Stöhr,2017-03-03 11:45:32 +0100,:AdenokarzinomeHD,skos:narrower,,:ADmicropapilHD
removed,Stöhr,2017-03-03 11:45:32 +0100,:AdenokarzinomeHD,skos:narrower,,:ADmuzBronchAlveoHD
removed,Stöhr,2017-03-03 11:45:32 +0100,:AdenokarzinomeHD,skos:narrower,,:ADmuzHD
removed,Stöhr,2017-03-03 11:45:32 +0100,:AdenokarzinomeHD,skos:narrower,,:ADnMuzBronchAlveoHD
removed,Stöhr,2017-03-03 11:45:32 +0100,:AdenokarzinomeHD,skos:narrower,,:ADpapilHD
removed,Stöhr,2017-03-03 11:45:32 +0100,:AdenokarzinomeHD,skos:narrower,,:ADsiegelHD
removed,Stöhr,2017-03-03 11:45:32 +0100,:AdenokarzinomeHD,skos:narrower,,:ADsolidHD
removed,Stöhr,2017-03-03 11:45:32 +0100,:AdenokarzinomeHD,skos:notation,"",ICD-O-3:814-849
removed,Stöhr,2017-03-03 11:45:32 +0100,:AdenokarzinomeHD,skos:prefLabel,de,Adenome und Adenokarzinome
removed,Stöhr,2017-03-03 11:45:32 +0100,:AdenokarzinomeHD,skos:prefLabel,en,Adenoma and Adenocacinoma
added,firnkorn,2017-03-08 12:18:28 +0100,:AdenokarzinomeHD,rdf:type,,skos:Concept
added,firnkorn,2017-03-08 12:18:28 +0100,:AdenokarzinomeHD,skos:broader,,:LungenkrebsHD
added,firnkorn,2017-03-08 12:18:28 +0100,:AdenokarzinomeHD,skos:narrower,,:ADazinaerHD
added,firnkorn,2017-03-08 12:18:28 +0100,:AdenokarzinomeHD,skos:narrower,,:ADbronchAlveoHD
added,firnkorn,2017-03-08 12:18:28 +0100,:AdenokarzinomeHD,skos:narrower,,:ADfetalHD
added,firnkorn,2017-03-08 12:18:28 +0100,:AdenokarzinomeHD,skos:narrower,,:ADgemMuzBronchAlveoHD
added,firnkorn,2017-03-08 12:18:28 +0100,:AdenokarzinomeHD,skos:narrower,,:ADgemSubHD
added,firnkorn,2017-03-08 12:18:28 +0100,:AdenokarzinomeHD,skos:narrower,,:ADHD
added,firnkorn,2017-03-08 12:18:28 +0100,:AdenokarzinomeHD,skos:narrower,,:ADinsituHD
added,firnkorn,2017-03-08 12:18:28 +0100,:AdenokarzinomeHD,skos:narrower,,:ADklarzellHD
added,firnkorn,2017-03-08 12:18:28 +0100,:AdenokarzinomeHD,skos:narrower,,:ADmicropapilHD
added,firnkorn,2017-03-08 12:18:28 +0100,:AdenokarzinomeHD,skos:narrower,,:ADmuzBronchAlveoHD
added,firnkorn,2017-03-08 12:18:28 +0100,:AdenokarzinomeHD,skos:narrower,,:ADmuzHD
added,firnkorn,2017-03-08 12:18:28 +0100,:AdenokarzinomeHD,skos:narrower,,:ADnMuzBronchAlveoHD
added,firnkorn,2017-03-08 12:18:28 +0100,:AdenokarzinomeHD,skos:narrower,,:ADpapilHD
added,firnkorn,2017-03-08 12:18:28 +0100,:AdenokarzinomeHD,skos:narrower,,:ADsiegelHD
added,firnkorn,2017-03-08 12:18:28 +0100,:AdenokarzinomeHD,skos:narrower,,:ADsolidHD
added,firnkorn,2017-03-08 12:18:28 +0100,:AdenokarzinomeHD,skos:notation,"",ICD-O-3:814-849
added,firnkorn,2017-03-08 12:18:28 +0100,:AdenokarzinomeHD,skos:prefLabel,de,Adenome und Adenokarzinome
added,firnkorn,2017-03-08 12:18:28 +0100,:AdenokarzinomeHD,skos:prefLabel,en,Adenoma and Adenocacinoma
removed,Stöhr,2017-04-18 11:46:56 +0200,:AdenokarzinomeHD,rdf:type,,skos:Concept
removed,Stöhr,2017-04-18 11:46:56 +0200,:AdenokarzinomeHD,skos:broader,,:LungenkrebsHD
removed,Stöhr,2017-04-18 11:46:56 +0200,:AdenokarzinomeHD,skos:narrower,,:ADazinaerHD
removed,Stöhr,2017-04-18 11:46:56 +0200,:AdenokarzinomeHD,skos:narrower,,:ADbronchAlveoHD
removed,Stöhr,2017-04-18 11:46:56 +0200,:AdenokarzinomeHD,skos:narrower,,:ADfetalHD
removed,Stöhr,2017-04-18 11:46:56 +0200,:AdenokarzinomeHD,skos:narrower,,:ADgemMuzBronchAlveoHD
removed,Stöhr,2017-04-18 11:46:56 +0200,:AdenokarzinomeHD,skos:narrower,,:ADgemSubHD
removed,Stöhr,2017-04-18 11:46:56 +0200,:AdenokarzinomeHD,skos:narrower,,:ADHD
removed,Stöhr,2017-04-18 11:46:56 +0200,:AdenokarzinomeHD,skos:narrower,,:ADinsituHD
removed,Stöhr,2017-04-18 11:46:56 +0200,:AdenokarzinomeHD,skos:narrower,,:ADklarzellHD
removed,Stöhr,2017-04-18 11:46:56 +0200,:AdenokarzinomeHD,skos:narrower,,:ADmicropapilHD
removed,Stöhr,2017-04-18 11:46:56 +0200,:AdenokarzinomeHD,skos:narrower,,:ADmuzBronchAlveoHD
removed,Stöhr,2017-04-18 11:46:56 +0200,:AdenokarzinomeHD,skos:narrower,,:ADmuzHD
removed,Stöhr,2017-04-18 11:46:56 +0200,:AdenokarzinomeHD,skos:narrower,,:ADnMuzBronchAlveoHD
removed,Stöhr,2017-04-18 11:46:56 +0200,:AdenokarzinomeHD,skos:narrower,,:ADpapilHD
removed,Stöhr,2017-04-18 11:46:56 +0200,:AdenokarzinomeHD,skos:narrower,,:ADsiegelHD
removed,Stöhr,2017-04-18 11:46:56 +0200,:AdenokarzinomeHD,skos:narrower,,:ADsolidHD
removed,Stöhr,2017-04-18 11:46:56 +0200,:AdenokarzinomeHD,skos:notation,"",ICD-O-3:814-849
removed,Stöhr,2017-04-18 11:46:56 +0200,:AdenokarzinomeHD,skos:prefLabel,de,Adenome und Adenokarzinome
removed,Stöhr,2017-04-18 11:46:56 +0200,:AdenokarzinomeHD,skos:prefLabel,en,Adenoma and Adenocacinoma
new concept
added,Stöhr,2017-04-18 11:46:56 +0200,:ADfetal,rdf:type,,skos:Concept
added,Stöhr,2017-04-18 11:46:56 +0200,:ADfetal,skos:broader,,:Adenokarzinome
added,Stöhr,2017-04-18 11:46:56 +0200,:ADfetal,skos:notation,"",ICD-O-3:8333/3
added,Stöhr,2017-04-18 11:46:56 +0200,:ADfetal,skos:prefLabel,de,Fetales Adenokarzinom
added,Stöhr,2017-04-18 11:46:56 +0200,:ADfetal,skos:prefLabel,en,Fetal adenocarcinoma
new concept
added,firnkorn,2017-02-27 11:29:52 +0100,:ADfetalHD,rdf:type,,skos:Concept
added,firnkorn,2017-02-27 11:29:52 +0100,:ADfetalHD,skos:broader,,:AdenokarzinomeHD
added,firnkorn,2017-02-27 11:29:52 +0100,:ADfetalHD,skos:notation,"",ICD-O-3:8333/3
added,firnkorn,2017-02-27 11:29:52 +0100,:ADfetalHD,skos:prefLabel,de,Fetales Adenokarzinom
added,firnkorn,2017-02-27 11:29:52 +0100,:ADfetalHD,skos:prefLabel,en,Fetal adenocarcinoma
removed,Stöhr,2017-03-03 11:45:32 +0100,:ADfetalHD,rdf:type,,skos:Concept
removed,Stöhr,2017-03-03 11:45:32 +0100,:ADfetalHD,skos:broader,,:AdenokarzinomeHD
removed,Stöhr,2017-03-03 11:45:32 +0100,:ADfetalHD,skos:notation,"",ICD-O-3:8333/3
removed,Stöhr,2017-03-03 11:45:32 +0100,:ADfetalHD,skos:prefLabel,de,Fetales Adenokarzinom
removed,Stöhr,2017-03-03 11:45:32 +0100,:ADfetalHD,skos:prefLabel,en,Fetal adenocarcinoma
added,firnkorn,2017-03-08 12:18:28 +0100,:ADfetalHD,rdf:type,,skos:Concept
added,firnkorn,2017-03-08 12:18:28 +0100,:ADfetalHD,skos:broader,,:AdenokarzinomeHD
added,firnkorn,2017-03-08 12:18:28 +0100,:ADfetalHD,skos:notation,"",ICD-O-3:8333/3
added,firnkorn,2017-03-08 12:18:28 +0100,:ADfetalHD,skos:prefLabel,de,Fetales Adenokarzinom
added,firnkorn,2017-03-08 12:18:28 +0100,:ADfetalHD,skos:prefLabel,en,Fetal adenocarcinoma
removed,Stöhr,2017-04-18 11:46:56 +0200,:ADfetalHD,rdf:type,,skos:Concept
removed,Stöhr,2017-04-18 11:46:56 +0200,:ADfetalHD,skos:broader,,:AdenokarzinomeHD
removed,Stöhr,2017-04-18 11:46:56 +0200,:ADfetalHD,skos:notation,"",ICD-O-3:8333/3
removed,Stöhr,2017-04-18 11:46:56 +0200,:ADfetalHD,skos:prefLabel,de,Fetales Adenokarzinom
removed,Stöhr,2017-04-18 11:46:56 +0200,:ADfetalHD,skos:prefLabel,en,Fetal adenocarcinoma
new concept
added,Stöhr,2017-04-18 11:46:56 +0200,:ADgemMuzBronchAlveo,rdf:type,,skos:Concept
added,Stöhr,2017-04-18 11:46:56 +0200,:ADgemMuzBronchAlveo,skos:broader,,:Adenokarzinome
added,Stöhr,2017-04-18 11:46:56 +0200,:ADgemMuzBronchAlveo,skos:notation,"",ICD-O-3:8254/3
added,Stöhr,2017-04-18 11:46:56 +0200,:ADgemMuzBronchAlveo,skos:prefLabel,de,Gemischtes muzinöses und nichtmuzinöses bronchiolo-alveoläres Karzinom
